Console Name,Game Name,Original Name
FBAHACK,kof94p,kof94p.zip
FBAHACK,kof95,kof95.zip
FBAHACK,kof96,kof96.zip
FBAHACK,kof96ae20,kof96ae20.zip
FBAHACK,kof96c,kof96c.zip
FBAHACK,kof96p,kof96p.zip
FBAHACK,kof97,kof97.zip
FBAHACK,kof97c,kof97c.zip
FBAHACK,kof97m,kof97m.zip
FBAHACK,kof97orh,kof97orh.zip
FBAHACK,kof97p,kof97p.zip
FBAHACK,kof97plss20,kof97plss20.zip
FBAHACK,kof97ru,kof97ru.zip
FBAHACK,kof97rugal,kof97rugal.zip
FBAHACK,kof97st,kof97st.zip
FBAHACK,kof97sw2,kof97sw2.zip
FBAHACK,kof97sw2s,kof97sw2s.zip
FBAHACK,kof97tsb,kof97tsb.zip
FBAHACK,kof97u,kof97u.zip
FBAHACK,kof97xlb,kof97xlb.zip
FBAHACK,kof97ys,kof97ys.zip
FBAHACK,kof98,kof98.zip
FBAHACK,kof98a1,kof98a1.zip
FBAHACK,kof98cb,kof98cb.zip
FBAHACK,kof98eck,kof98eck.zip
FBAHACK,kof98eckp,kof98eckp.zip
FBAHACK,kof99,kof99.zip
FBAHACK,kof99ae,kof99ae.zip
FBAHACK,kof99nd,kof99nd.zip
FBAHACK,kof99pr,kof99pr.zip
FBAHACK,kof99rpg,kof99rpg.zip
FBAHACK,kof99t,kof99t.zip
FBAHACK,kov,kov.zip
FBAHACK,kov2,kov2.zip
FBAHACK,kov2p,kov2p.zip
FBAHACK,kov2pcthl,kov2pcthl.zip
FBAHACK,kov2pmess,kov2pmess.zip
FBAHACK,kov2pswcq,kov2pswcq.zip
FBAHACK,kov8,kov8.zip
FBAHACK,kovplus,kovplus.zip
FBAHACK,kovplus2017,kovplus2017.zip
FBAHACK,kovplusa,kovplusa.zip
FBAHACK,kovplusxb1,kovplusxb1.zip
FBAHACK,kovplusxb2,kovplusxb2.zip
FBAHACK,kovplusxb2ds,kovplusxb2ds.zip
FBAHACK,kovplusxb2wj,kovplusxb2wj.zip
FBAHACK,kovsh,kovsh.zip
FBAHACK,kovshp,kovshp.zip
FBAHACK,kovshp1v4,kovshp1v4.zip
FBAHACK,kovshp1v4s,kovshp1v4s.zip
FBAHACK,kovshp1v4x,kovshp1v4x.zip
FBAHACK,kovshp1v4xtw,kovshp1v4xtw.zip
FBAHACK,kovshpb,kovshpb.zip
FBAHACK,kovshpd19,kovshpd19.zip
FBAHACK,kovshpd3,kovshpd3.zip
FBAHACK,kovshpd3tw,kovshpd3tw.zip
FBAHACK,kovshpd3x,kovshpd3x.zip
FBAHACK,kovshpdx,kovshpdx.zip
FBAHACK,kovshpp19,kovshpp19.zip
FBAHACK,kovshpqszl,kovshpqszl.zip
FBAHACK,kovshpqszltw,kovshpqszltw.zip
FBAHACK,kovshpqxzq,kovshpqxzq.zip
FBAHACK,kovshpqxzqj,kovshpqxzqj.zip
FBAHACK,kovshptplscs,kovshptplscs.zip
FBAHACK,kovshptx,kovshptx.zip
FBAHACK,kovshpwsb,kovshpwsb.zip
FBAHACK,kovshpxy,kovshpxy.zip
FBAHACK,kovshsjcs,kovshsjcs.zip
FBAHACK,kovshwsgl,kovshwsgl.zip
FBAHACK,kovshzlzy,kovshzlzy.zip
FBAHACK,kovshzlzyjz,kovshzlzyjz.zip
FBAHACK,kovshzlzymy,kovshzlzymy.zip
FBAHACK,kovshzlzywj,kovshzlzywj.zip
FBAHACK,kovshzscs,kovshzscs.zip
FBAHACK,kovytzy,kovytzy.zip
FBAHACK,kovytzyp,kovytzyp.zip
FBAHACK,ms5f,ms5f.zip
FBAHACK,mslug,mslug.zip
FBAHACK,mslug2,mslug2.zip
FBAHACK,mslug2ct,mslug2ct.zip
FBAHACK,mslug2dg,mslug2dg.zip
FBAHACK,mslug2gs,mslug2gs.zip
FBAHACK,mslug2h,mslug2h.zip
FBAHACK,mslug2hk,mslug2hk.zip
FBAHACK,mslug2p,mslug2p.zip
FBAHACK,mslug2r,mslug2r.zip
FBAHACK,mslug3,mslug3.zip
FBAHACK,mslug3c,mslug3c.zip
FBAHACK,mslug3eb,mslug3eb.zip
FBAHACK,mslug3g,mslug3g.zip
FBAHACK,mslug3n6p,mslug3n6p.zip
FBAHACK,mslug3n6zp,mslug3n6zp.zip
FBAHACK,mslug3nd,mslug3nd.zip
FBAHACK,mslug3ngw,mslug3ngw.zip
FBAHACK,mslug3nsj,mslug3nsj.zip
FBAHACK,mslug3ntk,mslug3ntk.zip
FBAHACK,mslug3nzj,mslug3nzj.zip
FBAHACK,mslug3sd,mslug3sd.zip
FBAHACK,mslug3v2,mslug3v2.zip
FBAHACK,mslug4,mslug4.zip
FBAHACK,mslug4ammor,mslug4ammor.zip
FBAHACK,mslug4d,mslug4d.zip
FBAHACK,mslug4dr,mslug4dr.zip
FBAHACK,mslug4lw,mslug4lw.zip
FBAHACK,mslug4sp,mslug4sp.zip
FBAHACK,mslug5d,mslug5d.zip
FBAHACK,mslug5dg2,mslug5dg2.zip
FBAHACK,mslug5dg3,mslug5dg3.zip
FBAHACK,mslug5dzh,mslug5dzh.zip
FBAHACK,mslug5g,mslug5g.zip
FBAHACK,mslug5wn,mslug5wn.zip
FBAHACK,mslugdg,mslugdg.zip
FBAHACK,mslugx,mslugx.zip
FBAHACK,mslugxc1,mslugxc1.zip
FBAHACK,mslugxc2,mslugxc2.zip
FBAHACK,mslugxeb,mslugxeb.zip
FBAHACK,mslugxh,mslugxh.zip
FBAHACK,mslugxjdkj,mslugxjdkj.zip
FBAHACK,mslugxplus,mslugxplus.zip
FBAHACK,nbbatman,nbbatman.zip
FBAHACK,nbbatman1v4,nbbatman1v4.zip
FBAHACK,nbbatmanbh,nbbatmanbh.zip
FBAHACK,nbbatmanx2,nbbatmanx2.zip
FBAHACK,nbbatmanx2x,nbbatmanx2x.zip
FBAHACK,neogeo,neogeo.zip
FBAHACK,olds,olds.zip
FBAHACK,olds100adsgl,olds100adsgl.zip
FBAHACK,olds100aem,olds100aem.zip
FBAHACK,olds100aem2015,olds100aem2015.zip
FBAHACK,olds100aem2016,olds100aem2016.zip
FBAHACK,olds100afybh,olds100afybh.zip
FBAHACK,olds100ahxwj,olds100ahxwj.zip
FBAHACK,olds100asrp,olds100asrp.zip
FBAHACK,olds100aylzx,olds100aylzx.zip
FBAHACK,oldsdsgl,oldsdsgl.zip
FBAHACK,oldshxwj,oldshxwj.zip
FBAHACK,oldsplushmf,oldsplushmf.zip
FBAHACK,oldsplusp,oldsplusp.zip
FBAHACK,orlegndcjhcs,orlegndcjhcs.zip
FBAHACK,orlegndcmm,orlegndcmm.zip
FBAHACK,pgm,pgm.zip
FBAHACK,punisher,punisher.zip
FBAHACK,punisher1v2,punisher1v2.zip
FBAHACK,punisherbs,punisherbs.zip
FBAHACK,punisherdw,punisherdw.zip
FBAHACK,punisherhr,punisherhr.zip
FBAHACK,punisherly,punisherly.zip
FBAHACK,snowbrosbs,snowbrosbs.zip
FBAHACK,tengaijs,tengaijs.zip
FBAHACK,wof,wof.zip
FBAHACK,wof1v3,wof1v3.zip
FBAHACK,wof3m,wof3m.zip
FBAHACK,wofch,wofch.zip
FBAHACK,wofchdx,wofchdx.zip
FBAHACK,wofdr,wofdr.zip
FBAHACK,wofdwp,wofdwp.zip
FBAHACK,wofjps,wofjps.zip
FBAHACK,wofmz,wofmz.zip
FBAHACK,wofr1,wofr1.zip
FBAHACK,wofr19,wofr19.zip
FBAHACK,wofzl,wofzl.zip
FC,contra,Contra.nes
FC,super contra,Super Contra.nes
FC,contra force,Contra Force.nes
FC,contra special ii,Contra-Special II.nes
FC,super contra 5,Super Contra 5.nes
FC,double dragon,Double Dragon.nes
FC,double dragon ii,Double Dragon II.nes
FC,double dragon iii,Double Dragon III.nes
FC,rockman 1,Rockman 1.nes
FC,rockman 2,Rockman 2.nes
FC,rockman 3,Rockman 3.nes
FC,rockman 4,Rockman 4.nes
FC,rockman 5,Rockman 5.nes
FC,rockman 6,Rockman 6.nes
FC,rockman 7,Rockman 7.nes
FC,teenage mutant hero turtles,Teenage Mutant Hero Turtles.nes
FC,teenage mutant hero turtles ii,Teenage Mutant Hero Turtles II.nes
FC,teenage mutant ninja turtles iii,Teenage Mutant Ninja Turtles III.nes
FC,ninja gaiden 1,Ninja Gaiden 1.nes
FC,ninja gaiden 2,Ninja Gaiden 2.nes
FC,ninja gaiden 3,Ninja Gaiden 3.nes
FC,rush n attack,Rush'n Attack.nes
FC,power blade 1,Power Blade 1.nes
FC,power blade 2,Power Blade 2.nes
FC,battle city,Battle City.nes
FC,snow brothers,Snow Brothers.nes
FC,metal storm,Metal Storm.nes
FC,g i joe a real american hero,G-I-Joe-A Real American Hero.nes
FC,g i joe  atlantis factor,G-I-Joe-The Atlantis Factor.nes
FC,tekken 2,Tekken 2.nes
FC,journey to silius,Journey to Silius.nes
FC,code name   viper,Code Name - Viper.nes
FC,guerrilla war,Guerrilla War.nes
FC,pow prisoners of war,POW-Prisoners of War.nes
FC,rolling thunder,Rolling Thunder.nes
FC,battletoads and double dragon,Battletoads & Double Dragon.nes
FC,punisher,Punisher.nes
FC,tiny toon adventures,Tiny Toon Adventures.nes
FC,tiny toon adventures 2,Tiny Toon Adventures 2.nes
FC,bubble bobble part 2,Bubble Bobble Part 2.nes
FC,kick master,Kick Master.nes
FC,robocop,RoboCop.nes
FC,robocop 2,RoboCop 2.nes
FC,robocop vs  terminator,RoboCop Vs The Terminator.nes
FC,kirby s adventure,Kirby's Adventure.nes
FC,ikari warriors,Ikari Warriors.nes
FC,ikari warriors 2,Ikari Warriors 2.nes
FC,ikari warriors ii victory road,Ikari Warriors II-Victory Road.nes
FC,ikari iii  rescue,Ikari III-The Rescue.nes
FC,kage,Kage.nes
FC,legend of kage,The Legend of Kage.nes
FC,hudson s adventure island,Hudson's Adventure Island.nes
FC,hudson s adventure island ii,Hudson's Adventure Island II.nes
FC,hudson s adventure island iii,Hudson's Adventure Island III.nes
FC,soccer,Soccer.nes
FC,castlevania,Castlevania.nes
FC,castlevania 2,Castlevania 2.nes
FC,castlevania 3 dracula s curse,Castlevania 3-Dracula's Curse.nes
FC,road runner,Road Runner.nes
FC,chip  n dale rescue rangers,Chip 'n Dale Rescue Rangers.nes
FC,cobra command,Cobra Command.nes
FC,ninja crusaders,Ninja Crusaders.nes
FC,ninja crusaders ryuuga,Ninja Crusaders-Ryuuga.nes
FC,ms  pac man,Ms. Pac-Man.nes
FC,pac land,Pac-Land.nes
FC,pokemon blue,Pokemon Blue.nes
FC,pokemon green,Pokemon Green.nes
FC,pokemon 2000,Pokemon 2000.nes
FC,pokemon 4in1,Pokemon 4in1.nes
FC,jackie chan s action kung fu,Jackie Chan's Action Kung Fu.nes
FC,angry birds,Angry Birds.nes
FC,angry bird 2,Angry Bird 2.nes
FC,angry bird 3,Angry bird 3.nes
FC,angry bird 4,Angry Bird 4.nes
FC,bomberman,Bomberman.nes
FC,bomberman ii,Bomberman II.nes
FC,bomberman killerman,Bomberman-Killerman.nes
FC,battle of valhalla 1943,The Battle of Valhalla-1943.nes
FC,cross fire,Cross Fire.nes
FC,duck tales 1,Duck Tales 1.nes
FC,duck tales 2,Duck Tales 2.nes
FC,darkwing duck,Darkwing Duck.nes
FC,mickey mania 7,Mickey Mania 7.nes
FC,donkey kong jr  math,Donkey Kong Jr. Math.nes
FC,king kong 2,King Kong 2.nes
FC,battletoads,Battletoads.nes
FC,exed exes,Exed Exes.nes
FC,fire  n ice,Fire 'n Ice.nes
FC,shadow of  ninja,Shadow of the Ninja.nes
FC,airwolf,Airwolf.nes
FC,silk worm,Silk Worm.nes
FC,batman,Batman.nes
FC,dynamite batman,Dynamite Batman.nes
FC,batman returns,Batman Returns.nes
FC,bad dudes,Bad Dudes.nes
FC,spider man return of  sinister six,Spider-Man-Return of the Sinister Six.nes
FC,little nemo  dream master,Little Nemo-The Dream Master.nes
FC,alien 3,Alien 3.nes
FC,astro robo sasa,Astro Robo Sasa.nes
FC,back to  future,Back to the Future.nes
FC,back to  future part ii and iii,Back to the Future Part II & III.nes
FC,bee 52,Bee 52.nes
FC,blaster master,Blaster Master.nes
FC,b wings,B-Wings.nes
FC,lode runner,Lode Runner.nes
FC,lode runner 2,Lode Runner 2.nes
FC,kung fu,Kung Fu.nes
FC,dig dug ii,Dig Dug II.nes
FC,roadblasters,RoadBlasters.nes
FC,tom and jerry  and tuffy,Tom & Jerry (and Tuffy).nes
FC,tom and jerry 3,Tom & Jerry 3.nes
FC,captain america and  avengers,Captain America and The Avengers.nes
FC,captain planet and  planeteers,Captain Planet and the Planeteers.nes
FC,street fighter 12 peoples,Street Fighter 12 Peoples.nes
FC,street fighter 16 peoples,Street Fighter 16 Peoples.nes
FC,street fighter 2010  final fight,Street Fighter 2010-The Final Fight.nes
FC,street fighter iii 13 peoples,Street Fighter III(13 Peoples).nes
FC,street fighter v 10 peoples,Street Fighter V(10 Peoples).NES
FC,ice hockey,Ice Hockey.nes
FC,s c a t  special cybernetic attack team,S.C.A.T.-Special Cybernetic Attack Team.nes
FC,kyuukyoku tiger,Kyuukyoku Tiger.nes
FC,eliminator boat duel,Eliminator Boat Duel.nes
FC,100 man dollar kid maboroshi no teiou hen,100 Man Dollar Kid-Maboroshi no Teiou Hen.nes
FC,8 eyes,8 Eyes.nes
FC,a boy and his blob trouble on blobolonia,A Boy and His Blob-Trouble on Blobolonia.nes
FC,abado x,Abado X.nes
FC,adventures in  magic kingdom,Adventures in the Magic Kingdom.nes
FC,adventures of lolo 1,Adventures of Lolo 1.nes
FC,adventures of lolo 2,Adventures of Lolo 2.nes
FC,adventures of lolo 3,Adventures of Lolo 3.nes
FC,adventures of rad gravity,Adventures of Rad Gravity.nes
FC,after burner,After Burner.nes
FC,air fortress,Air Fortress.nes
FC,aladdin 3,Aladdin 3.nes
FC,alfred chicken,Alfred Chicken.nes
FC,alien syndrome,Alien Syndrome.nes
FC,alpha mission,Alpha Mission.nes
FC,amagon,Amagon.nes
FC,american dream,American Dream.nes
FC,american gladiators,American Gladiators.nes
FC,antarctic adventure,Antarctic Adventure.nes
FC,arch rivals a basket brawl,Arch Rivals-A Basket Brawl!.nes
FC,arctic,Arctic.nes
FC,argos no senshi,Argos no Senshi.nes
FC,arkanoid 1,Arkanoid 1.nes
FC,arkanoid 2,Arkanoid 2.nes
FC,arkista s ring,Arkista's Ring.nes
FC,armadillo,Armadillo.nes
FC,asmik kun land,Asmik-kun Land.nes
FC,athena,Athena.nes
FC,attack animal gakuen,Attack Animal Gakuen.nes
FC,attack of  killer tomatoes,Attack of the Killer Tomatoes.nes
FC,bad street brawler,Bad Street Brawler.nes
FC,ballblazer,Ballblazer.nes
FC,baltron,Baltron.nes
FC,banana prince,Banana Prince.nes
FC,banana,Banana.nes
FC,bandai golf challenge pebble beach,Bandai Golf-Challenge Pebble Beach.nes
FC,barbie,Barbie.nes
FC,baseball fighter,Baseball Fighter.nes
FC,baseball simulator 1 000,Baseball Simulator 1.000.nes
FC,bases loaded,Bases Loaded.nes
FC,batsu and terry,Batsu & Terry.nes
FC,battle chess,Battle Chess.nes
FC,battle fleet,Battle Fleet.nes
FC,battle formula,Battle Formula.nes
FC,battle of midway1942,Battle of Midway1942.nes
FC,battle storm,Battle Storm.nes
FC,battleship,Battleship.nes
FC,battletank,Battletank.nes
FC,beetlejuice,Beetlejuice.nes
FC,bible adventures,Bible Adventures.nes
FC,big nose  caveman,Big Nose the Caveman.nes
FC,bionic commando,Bionic Commando.nes
FC,bird week,Bird Week.nes
FC,blodia land puzzle quest,Blodia Land-Puzzle Quest.nes
FC,bokosuka wars,Bokosuka Wars.nes
FC,bonk s adventure,Bonk's Adventure.nes
FC,boulder dash,Boulder Dash.nes
FC,break time  national pool tour,Break Time-The National Pool Tour.nes
FC,breakthru,BreakThru.nes
FC,brush roller,Brush Roller.nes
FC,bucky o hare,Bucky O'Hare.nes
FC,bugs bunny blowout,Bugs Bunny Blowout.nes
FC,bugs bunny fun house,Bugs Bunny Fun House.nes
FC,bump n jump,Bump'n'Jump.nes
FC,burger time,Burger Time.nes
FC,cabal,Cabal.nes
FC,cadillac,Cadillac.nes
FC,capcom barcelona 92,Capcom Barcelona'92.nes
FC,captain saver,Captain Saver.nes
FC,captain tsubasa 2,Captain Tsubasa 2.nes
FC,captain tsubasa,Captain Tsubasa.nes
FC,casino derby,Casino Derby.nes
FC,casino kid 2,Casino Kid 2.nes
FC,casino kid,Casino Kid.nes
FC,castle excellent,Castle Excellent.nes
FC,castle of deceit,Castle of Deceit.nes
FC,castle of dragon,Castle of Dragon.nes
FC,caveman games,Caveman Games.nes
FC,chack  n pop,Chack 'n Pop.nes
FC,challenge of  dragon,Challenge of the Dragon.nes
FC,challenger,Challenger.nes
FC,championship bowling,Championship Bowling.nes
FC,championship pool,Championship Pool.nes
FC,cheetahmen ii,Cheetahmen II.nes
FC,chester field,Chester Field.nes
FC,chitei senkuu vazolder,Chitei Senkuu Vazolder.nes
FC,choujin sentai jetman,Choujin Sentai-Jetman.nes
FC,chubby cherub,Chubby Cherub.nes
FC,circus caper,Circus Caper.nes
FC,city adventure touch mystery of triangle,City Adventure Touch-Mystery of Triangle.nes
FC,clash at demonhead,Clash at Demonhead.nes
FC,cliffhanger,Cliffhanger.nes
FC,color a dinosaur,Color a Dinosaur.nes
FC,columbus ougon no yoake,Columbus-Ougon no Yoake.nes
FC,commando,Commando.nes
FC,conan,Conan.nes
FC,conquest of  crystal palace,Conquest of the Crystal Palace.nes
FC,cosmo genesis,Cosmo Genesis.nes
FC,crackout,Crackout.nes
FC,crash  n  boys street challenge,Crash 'n the Boys-Street Challenge.nes
FC,crash dummies,Crash Dummies.nes
FC,crayon shin chan ora to poi poi,Crayon Shin-Chan-Ora to Poi Poi.nes
FC,crazy climber,Crazy Climber.nes
FC,cyberball,Cyberball.nes
FC,cybernoid  fighting machine,Cybernoid-The Fighting Machine.nes
FC,daiva imperial of nirsartia,Daiva-Imperial of Nirsartia.nes
FC,darkman,Darkman.nes
FC,dash galaxy in  alien asylum,Dash Galaxy in the Alien Asylum.nes
FC,deblock,Deblock.nes
FC,defender ii,Defender II.nes
FC,defenders of dynatron city,Defenders of Dynatron City.nes
FC,demon sword,Demon Sword.nes
FC,destination earthstar,Destination Earthstar.nes
FC,dick tracy,Dick Tracy.nes
FC,die hard,Die Hard.nes
FC,digger t  rock  legend of  lost city,Digger T. Rock-The Legend of the Lost City.nes
FC,dirty harry,Dirty Harry.nes
FC,don doko don,Don Doko Don.nes
FC,door door,Door Door.nes
FC,double dare,Double Dare.nes
FC,double dribble,Double Dribble.nes
FC,dough boy,Dough Boy.nes
FC,downtown special,Downtown Special.nes
FC,dr  jekyll and mr  hyde,Dr. Jekyll and Mr. Hyde.nes
FC,dragon ball 3 gokuu den,Dragon Ball 3-Gokuu Den.nes
FC,dragon ball party 4 in 1,Dragon Ball Party 4 In 1.nes
FC,dragon ball z kyoushuu  saiya jin,Dragon Ball Z-Kyoushuu! Saiya Jin.nes
FC,dragon buster 4,Dragon Buster 4.nes
FC,dragon buster ii,Dragon Buster II.nes
FC,dragon fighter,Dragon Fighter.nes
FC,dragon scroll yomigaerishi maryuu,Dragon Scroll-Yomigaerishi Maryuu.nes
FC,dragon spirit aratanaru densetsu,Dragon Spirit-Aratanaru Densetsu.nes
FC,dragon spirit  new legend,Dragon Spirit-The New Legend.nes
FC,dragon warrior part ii,Dragon Warrior-Part II.nes
FC,dragon s lair 1,Dragon's Lair 1.nes
FC,dropzone,Dropzone.nes
FC,duck maze,Duck Maze.nes
FC,dudes with attitude,Dudes With Attitude.nes
FC,dusty diamond s all star softball,Dusty Diamond's All-Star Softball.nes
FC,dynablaster,Dynablaster.nes
FC,dynamite bowl,Dynamite Bowl.nes
FC,dynowarz destruction of spondylus,Dynowarz-Destruction of Spondylus.nes
FC,earthwhorm jim 3,Earthwhorm Jim 3.nes
FC,eggerland meikyuu no fukkatsu,Eggerland-Meikyuu no Fukkatsu.nes
FC,egypt,Egypt.nes
FC,elevator action,Elevator Action.nes
FC,erika to satoru no yume bouken,Erika to Satoru no Yume Bouken.nes
FC,erunaaku no zaihou,Erunaaku no Zaihou.nes
FC,esper bouken tai,Esper Bouken Tai.nes
FC,excitebike,Excitebike.nes
FC,exciting boxing,Exciting Boxing.nes
FC,exciting rally   world rally championship,Exciting Rally - World Rally Championship.nes
FC,exerion,Exerion.nes
FC,exodus journey to  promised land,Exodus-Journey to the Promised Land.nes
FC,f 15 strike eagle,F-15 Strike Eagle.nes
FC,famicom doubutsu seitai zukan,Famicom Doubutsu Seitai Zukan!.nes
FC,family pinball,Family Pinball.nes
FC,fantastic adventures of dizzy,Fantastic Adventures of Dizzy.nes
FC,fantasy zone,Fantasy Zone.nes
FC,fatal fury special,Fatal Fury Special.nes
FC,felix  cat,Felix the Cat.nes
FC,field combat,Field Combat.nes
FC,fisher price firehouse rescue,Fisher-Price-Firehouse Rescue.nes
FC,fisher price i can remember,Fisher-Price-I Can Remember.nes
FC,fisher price perfect fit,Fisher-Price-Perfect Fit.nes
FC,fishwar,Fishwar.nes
FC,flappy,Flappy.nes
FC,flintstones   rescue of dino and hoppy,"Flintstones, The Rescue of Dino & Hoppy.nes"
FC,flipull an exciting cube game,Flipull-An Exciting Cube Game.nes
FC,formation z,Formation Z.nes
FC,friday  13th,Friday the 13th.nes
FC,galactic crusader,Galactic Crusader.nes
FC,gauntlet,Gauntlet.nes
FC,geimos,Geimos.nes
FC,gekitotsu yonku battle,Gekitotsu Yonku Battle.nes
FC,gekitou stadium,Gekitou Stadium!!.nes
FC,george foreman s ko boxing,George Foreman's KO Boxing.nes
FC,getsufuu maden,Getsufuu Maden.nes
FC,ghostbusters 1,Ghostbusters 1.nes
FC,ghostbusters 2,Ghostbusters 2.nes
FC,ghosts n goblins,Ghosts'n Goblins.nes
FC,ghoul school,Ghoul School.nes
FC,gird dance,Gird Dance.nes
FC,golgo 13 top secret episode,Golgo 13-Top Secret Episode.nes
FC,goonies ii,Goonies II.nes
FC,gorby no pipeline daisakusen,Gorby no Pipeline Daisakusen.nes
FC,grand master,Grand Master.nes
FC,great battle cyber,Great Battle Cyber.nes
FC,great tank,Great Tank.nes
FC,gremlins 2  new batch,Gremlins 2-The New Batch.nes
FC,gremlins 2,Gremlins 2.nes
FC,gun nac,Gun Nac.nes
FC,gun dec,Gun-Dec.nes
FC,gyrodine,Gyrodine.nes
FC,gyromite,Gyromite.nes
FC,gyruss,Gyruss.nes
FC,hammerin  harry,Hammerin' Harry.nes
FC,hana no star kaidou,Hana no Star Kaidou.nes
FC,happy birthday bugs,Happy Birthday Bugs.nes
FC,hassle,Hassle.nes
FC,hatris,Hatris.nes
FC,heavy barrel,Heavy Barrel.nes
FC,hebereke,Hebereke.nes
FC,hector 87,Hector 87.nes
FC,hell fighter,Hell Fighter.nes
FC,high speed,High Speed.nes
FC,holy diver,Holy Diver.nes
FC,home alone 2,Home Alone 2.nes
FC,hotman,Hotman.nes
FC,hudson hawk,Hudson Hawk.nes
FC,hyper olympic,Hyper Olympic.nes
FC,insector x,Insector X.nes
FC,ironsword   wizards and warriors ii,Ironsword - Wizards & Warriors II.nes
FC,isolated warrior,Isolated Warrior.nes
FC,jackal,Jackal.nes
FC,james bond jr,James Bond Jr.nes
FC,jeopardy  25th anniversary edition,Jeopardy! 25th Anniversary Edition.nes
FC,joe and mac caveman ninja,Joe & Mac-Caveman Ninja.nes
FC,john elway s quarterback,John Elway's Quarterback.nes
FC,joshua and  battle of jericho,Joshua & the Battle of Jericho.nes
FC,jurassic boy 2,Jurassic Boy 2.nes
FC,jurassic park,Jurassic Park.nes
FC,juuouki,Juuouki.nes
FC,karate champ,Karate Champ.nes
FC,karateka,Karateka.nes
FC,karnov,Karnov.nes
FC,kid icarus angel land story,Kid Icarus-Angel Land Story.nes
FC,kid klown in night mayor world,Kid Klown-in Night Mayor World.nes
FC,kid niki radical ninja,Kid Niki-Radical Ninja.nes
FC,king s knight,King's Knight.nes
FC,kiwi kraze a bird brained adventure,Kiwi Kraze-A Bird-Brained Adventure!.nes
FC,krazy kreatures,Krazy Kreatures.nes
FC,krion conquest,Krion Conquest.nes
FC,krusty s fun house,Krusty's Fun House.nes
FC,kujaku ou 2,Kujaku Ou 2.nes
FC,kujaku ou,Kujaku Ou.nes
FC,kyonsees 2,Kyonsees 2.nes
FC,labyrinth,Labyrinth.nes
FC,last action hero,Last Action Hero.nes
FC,layla,Layla.nes
FC,legendary wings,Legendary Wings.nes
FC,lethal weapon,Lethal Weapon.nes
FC,little samson,Little Samson.nes
FC,locksmith,Locksmith.nes
FC,lone ranger,Lone Ranger.nes
FC,lost word of jenny,Lost Word of Jenny.nes
FC,low g man  low gravity man,Low G Man-The Low Gravity Man.nes
FC,low g man,Low G Man.nes
FC,lunar pool,Lunar Pool.nes
FC,lupin sansei pandora no isan,Lupin Sansei-Pandora no Isan.nes
FC,m c kids,M.C Kids.nes
FC,mach rider,Mach Rider.nes
FC,mad max,Mad Max.nes
FC,magic block,Magic Block.nes
FC,magic jewelry,Magic Jewelry.nes
FC,magmax,Magmax.nes
FC,maharaja,Maharaja.nes
FC,mahjang companion,Mahjang Companion.nes
FC,mahjong rpg dora 3,Mahjong RPG Dora 3.nes
FC,majaventure mahjong senki,Majaventure-Mahjong Senki.nes
FC,mappy land,Mappy-Land.nes
FC,marble madness,Marble Madness.nes
FC,master chu and drunkard hu dao shuai,Master Chu & Drunkard Hu-Dao Shuai.nes
FC,master chu and  drunkard hu,Master Chu & The Drunkard Hu.nes
FC,master fighter ii  horld harrior,Master Fighter II-The Horld Harrior.nes
FC,mechanized attack,Mechanized Attack.nes
FC,meikyuu jima,Meikyuu Jima.nes
FC,metal fighter,Metal Fighter.nes
FC,metro cross,Metro-Cross.nes
FC,micro machines,Micro Machines.nes
FC,mighty bomb jack,Mighty Bomb Jack.nes
FC,mighty final fight,Mighty Final Fight.nes
FC,millipede,Millipede.nes
FC,milon s secret castle,Milon's Secret Castle.nes
FC,miracle ropit s adventure in 2100,Miracle Ropit's Adventure in 2100.nes
FC,mission impossible 1,Mission Impossible 1.nes
FC,mission impossible 2,Mission Impossible 2.nes
FC,mito koumon sekai manyuu ki,Mito Koumon-Sekai Manyuu Ki.nes
FC,moai kun,Moai Kun.nes
FC,moero   juudou warriors,Moero!! Juudou Warriors.nes
FC,monster party,Monster Party.nes
FC,monster truck rally,Monster Truck Rally.nes
FC,mottomo abunai deka,Mottomo Abunai Deka.nes
FC,mr  gimmick,Mr. Gimmick.nes
FC,mystery quest,Mystery Quest.nes
FC,narc,NARC.nes
FC,navy blue,Navy Blue.nes
FC,nekketsu kouha kunio kun,Nekketsu Kouha Kunio Kun.nes
FC,nekketsu  street basket ganbare dunk heroes,Nekketsu! Street Basket-Ganbare Dunk Heroes.nes
FC,new ghostbusters ii,New Ghostbusters II.nes
FC,nightshade,Nightshade.nes
FC,ninja hattori kun,Ninja Hattori Kun.nes
FC,ninja kun   ashura no shou,Ninja Kun - Ashura no Shou.nes
FC,noah s ark,Noah's Ark.nes
FC,nuts and milk,Nuts & Milk.nes
FC,onyanko town,Onyanko Town.nes
FC,operation wolf,Operation Wolf.nes
FC,othello,Othello.nes
FC,over horizon,Over Horizon.nes
FC,paaman part 2,Paaman Part 2.nes
FC,pachi com,Pachi Com.nes
FC,palamedes,Palamedes.nes
FC,panic restaurant,Panic Restaurant.nes
FC,paperboy 1,Paperboy 1.nes
FC,paperboy 2,Paperboy 2.nes
FC,parallel world,Parallel World.nes
FC,parasol stars,Parasol Stars.nes
FC,peek a boo poker,Peek-A-Boo Poker.nes
FC,penguin kun wars,Penguin Kun Wars.nes
FC,perfect bowling,Perfect Bowling.nes
